line,filename,tool,target,type,num_configs,variability
1205,archival/gzip.c,CBMC,busybox_1_28_0,pointer dereference,500,True
270,libbb/update_passwd.c,CBMC,busybox_1_28_0,pointer dereference,361,True
181,miscutils/chat.c,CBMC,busybox_1_28_0,overflow,601,True
68,coreutils/split.c,CBMC,busybox_1_28_0,overflow,405,True
1036,editors/diff.c,CBMC,busybox_1_28_0,pointer dereference,493,True
1119,networking/ifupdown.c,CBMC,busybox_1_28_0,pointer dereference,601,True
1932,networking/ntpd.c,CBMC,busybox_1_28_0,pointer dereference,483,True
103,util-linux/volume_id/luks.c,CBMC,busybox_1_28_0,pointer dereference,165,True
442,libbb/hash_md5_sha.c,CBMC,busybox_1_28_0,pointer dereference,609,False
351,networking/tls_pstm_montgomery_reduce.c,CBMC,busybox_1_28_0,pointer dereference,438,True
4132,shell/ash.c,CBMC,busybox_1_28_0,pointer dereference,609,False
533,archival/gzip.c,CBMC,busybox_1_28_0,pointer dereference,500,True
283,editors/ed.c,CBMC,busybox_1_28_0,pointer dereference,318,True
1036,modutils/modprobe-small.c,CBMC,busybox_1_28_0,pointer dereference,26,True
1015,modutils/modprobe-small.c,CBMC,busybox_1_28_0,assertion,10,True
252,modutils/modutils.c,CBMC,busybox_1_28_0,pointer dereference,600,True
1508,editors/vi.c,CBMC,busybox_1_28_0,pointer dereference,319,True
192,libbb/u_signal_names.c,CBMC,busybox_1_28_0,pointer dereference,297,True
1191,coreutils/ls.c,CBMC,busybox_1_28_0,pointer dereference,609,False
752,util-linux/fdisk_sgi.c,CBMC,busybox_1_28_0,pointer dereference,276,True
551,networking/ntpd.c,CBMC,busybox_1_28_0,overflow,214,True
537,sysklogd/syslogd.c,CBMC,busybox_1_28_0,pointer dereference,306,True
2648,editors/awk.c,CBMC,busybox_1_28_0,pointer dereference,478,True
311,archival/libarchive/bz/blocksort.c,CBMC,busybox_1_28_0,pointer dereference,325,True
13571,shell/ash.c,CBMC,busybox_1_28_0,pointer dereference,609,False
4583,shell/ash.c,CBMC,busybox_1_28_0,overflow,207,True
493,util-linux/mount.c,CBMC,busybox_1_28_0,pointer dereference,198,True
53,networking/libiproute/rt_names.c,CBMC,busybox_1_28_0,pointer dereference,609,False
23,libbb/utmp.c,CBMC,busybox_1_28_0,overflow,207,True
542,libbb/getopt32.c,CBMC,busybox_1_28_0,pointer dereference,609,False
103,networking/tls_pstm.c,CBMC,busybox_1_28_0,pointer dereference,438,True
349,archival/libarchive/lzo1x_9x.c,CBMC,busybox_1_28_0,overflow,289,True
188,procps/mpstat.c,CBMC,busybox_1_28_0,pointer dereference,318,True
427,runit/runsv.c,CBMC,busybox_1_28_0,pointer dereference,299,True
69,networking/udhcp/domain_codec.c,CBMC,busybox_1_28_0,pointer dereference,508,True
516,archival/libarchive/lzo1x_9x.c,CBMC,busybox_1_28_0,pointer dereference,289,True
76,coreutils/sum.c,CBMC,busybox_1_28_0,overflow,298,True
97,coreutils/readlink.c,CBMC,busybox_1_28_0,assertion,389,True
1398,networking/inetd.c,CBMC,busybox_1_28_0,pointer dereference,580,True
