line,filename,tool,target,type,num_configs,variability,automatic_features
1503,ash.c,clang,busybox_1_28_0,Memory error,379,True,"['CONFIG_HTTPD', '-CONFIG_ASH_INTERNAL_GLOB', 'CONFIG_UDHCP_DEBUG', 'CONFIG_UDHCPC_SLACK_FOR_BUGGY_SERVERS']"
1018,devfsd.c,clang,busybox_1_28_0,Memory error,886,True,['CONFIG_DEVFSD']
745,init.c,clang,busybox_1_28_0,Security,994,True,['CONFIG_INIT_TERMINAL_TYPE']
9850,ash.c,clang,busybox_1_28_0,Logic error,765,True,
177,vfork_daemon_rexec.c,clang,busybox_1_28_0,Logic error,759,True,"['-CONFIG_FEATURE_PREFER_APPLETS', 'CONFIG_MOUNT']"
412,svlogd.c,clang,busybox_1_28_0,Logic error,489,True,"['CONFIG_HTTPD', 'CONFIG_SVLOGD']"
1231,d6_dhcpc.c,clang,busybox_1_28_0,Logic error,895,True,"['CONFIG_FEATURE_IPV6', 'CONFIG_UDHCPC6', 'CONFIG_UDHCP_DEBUG']"
2436,awk.c,clang,busybox_1_28_0,Logic error,791,True,['CONFIG_AWK']
2381,awk.c,clang,busybox_1_28_0,Logic error,791,True,['CONFIG_AWK']
400,svlogd.c,clang,busybox_1_28_0,Security,489,True,"['CONFIG_HTTPD', 'CONFIG_SVLOGD']"
215,pw_encrypt.c,clang,busybox_1_28_0,Dead store,359,True,"['CONFIG_MOUNT', 'CONFIG_LESS', 'CONFIG_UDHCP_DEBUG', 'CONFIG_USE_BB_CRYPT', 'CONFIG_FEATURE_LESS_MAXLINES', 'CONFIG_UDHCPC_SLACK_FOR_BUGGY_SERVERS', 'CONFIG_USE_BB_CRYPT_SHA']"
593,ls.c,clang,busybox_1_28_0,Logic error,254,True,"['CONFIG_FEATURE_IPV6', 'CONFIG_FEATURE_EDITING_MAX_LEN', '-CONFIG_FEATURE_LS_FILETYPES', 'CONFIG_MOUNT', 'CONFIG_FEATURE_EDITING', 'CONFIG_LS', 'CONFIG_UDHCP_DEBUG', 'CONFIG_FEATURE_LS_SORTFILES', 'CONFIG_FEATURE_EDITING_HISTORY']"
165,decompress_bunzip2.c,clang,busybox_1_28_0,Logic error,964,True,
