line,filename,tool,target,type,num_configs,variability,automatic_features
168,sha256.c,CBMC,axtls_2_1_4,overflow,3,False,
139,sha256.c,CBMC,axtls_2_1_4,overflow,3,False,
394,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
579,bigint.c,CBMC,axtls_2_1_4,overflow,3,False,
191,crypto_misc.c,CBMC,axtls_2_1_4,overflow,1,True,
74,rsa.c,CBMC,axtls_2_1_4,pointer dereference,1,True,
180,gen_cert.c,CBMC,axtls_2_1_4,pointer dereference,1,True,
335,proc.c,CBMC,axtls_2_1_4,pointer dereference,2,True,
235,aes.c,CBMC,axtls_2_1_4,array bounds,3,False,
480,axhttpd.c,CBMC,axtls_2_1_4,pointer dereference,2,True,
962,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
490,axhttpd.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
904,tls1.c,CBMC,axtls_2_1_4,overflow,3,False,
602,bigint.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
123,bigint.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
234,md5.c,CBMC,axtls_2_1_4,overflow,3,False,
408,bigint.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
153,sha1.c,CBMC,axtls_2_1_4,overflow,3,False,
421,asn1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
209,tls1_svr.c,CBMC,axtls_2_1_4,overflow,3,False,
236,gen_cert.c,CBMC,axtls_2_1_4,pointer dereference,1,True,
89,hmac.c,CBMC,axtls_2_1_4,overflow,3,False,
203,md5.c,CBMC,axtls_2_1_4,overflow,3,False,
717,proc.c,CBMC,axtls_2_1_4,pointer dereference,1,True,
353,proc.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
423,aes.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
213,rsa.c,CBMC,axtls_2_1_4,pointer dereference,2,True,
253,md5.c,CBMC,axtls_2_1_4,overflow,3,False,
339,aes.c,CBMC,axtls_2_1_4,overflow,2,True,
1336,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
212,sha1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
60,tdate_parse.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
1161,bigint.c,CBMC,axtls_2_1_4,overflow,3,False,
801,bigint.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
147,asn1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
350,p12.c,CBMC,axtls_2_1_4,overflow,2,True,
120,bigint.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
96,rsa.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
203,sha256.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
610,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
221,md5.c,CBMC,axtls_2_1_4,overflow,3,False,
576,axhttpd.c,CBMC,axtls_2_1_4,overflow,3,False,
